ID,LAT,LON,HEIGHT,HEIGHT_WRT_DEM,SIGMA_HEIGHT,VEL,SIGMA_VEL,SEASONAL,CUMUL_DISP_,COHER,SVET,LVET,IN,FIN,STDEV,20190128,20190209,20190221,20190305,20190317,20190410,20190422,20190504,20190516,20190528,20190609,20190621,20190703,20190715,20190727,20190808,20190820,20190901,20190913,20190925,20191007,20191019,20191031,20191124,20191206,20191218,20191230,20200111,20200123,20200204,20200216,20200311,20200323,20200404,20200416,20200428,20200510,20200522,20200603,20200615,20200627,20200709,20200721,20200802,20200814,20200826,20200907,20200919,20201001,20201013,20201025,20201106,20201118,20201130,20201212,20201224,20210105,20210117,20210129,20210210,20210222,20210306,20210318,20210330,20210411,20210423,20190128_1,20190209_1,20190221_1,20190305_1,20190317_1,20190410_1,20190422_1,20190504_1,20190516_1,20190528_1,20190609_1,20190621_1,20190703_1,20190715_1,20190727_1,20190808_1,20190820_1,20190901_1,20190913_1,20190925_1,20191007_1,20191019_1,20191031_1,20191124_1,20191206_1,20191218_1,20191230_1,20200111_1,20200123_1,20200204_1,20200216_1,20200311_1,20200323_1,20200404_1,20200416_1,20200428_1,20200510_1,20200522_1,20200603_1,20200615_1,20200627_1,20200709_1,20200721_1,20200802_1,20200814_1,20200826_1,20200907_1,20200919_1,20201001_1,20201013_1,20201025_1,20201106_1,20201118_1,20201130_1,20201212_1,20201224_1,20210105_1,20210117_1,20210129_1,20210210_1,20210222_1,20210306_1,20210318_1,20210330_1,20210411_1,20210423_1
31,29.70246,-95.336377,16.96,0.0,0.0,0,0,0,39.98,0.42,269,1,1,66,5.83,0,9.82,1.38,-14.22,-3.95,-1.46,-11.02,1.42,-12.03,6.14,-6.4,-7.7,4.26,-11.16,-9.77,-9.83,-15.8,-22.28,-5.87,-9.23,-6.62,8.42,4.93,3.35,16.07,21.8,9.59,6.1,4.43,16.25,17.42,0.46,14.01,5.81,23.49,13.91,16.37,19.17,7.98,9.49,-1.94,14.32,-5.66,8.36,3.18,13.08,9.02,9.78,-0.78,6.8,15.19,7.77,12.02,-2.59,4.49,19.02,17.22,21.29,24.53,30.72,28.72,31.01,28.56,43.02,45.22,36.92,0,3.03,-0.9,-3.89,-7.09,-6.41,-7.02,-5.14,-10.87,-6.64,-6.63,-6.71,-9.49,-10.44,-13.79,-14.52,-12.8,-13.15,-10.26,-6.86,-7.0,1.76,3.05,4.41,5.76,6.21,7.27,7.3,8.3,6.23,10.65,10.65,11.98,11.9,12.02,15.31,15.3,11.23,7.05,6.1,3.63,5.31,1.55,7.17,5.47,6.47,5.22,6.26,6.62,5.96,6.72,7.67,6.74,5.39,14.42,19.13,18.35,18.78,22.46,25.51,26.59,28.06,25.22,34.36,40.78,39.98
32,29.702780999999998,-95.334474,17.08,0.0,0.0,0,0,0,22.13,0.43,311,1,1,66,5.62,0,-1.27,-6.28,-16.93,-0.15,-11.05,-9.39,-12.61,1.77,-6.03,8.04,-13.54,0.29,-5.9,7.48,5.46,-4.72,10.78,23.62,12.32,18.8,13.34,4.51,21.47,9.14,14.57,23.67,18.77,17.19,12.46,3.99,8.12,7.24,11.64,5.58,10.81,7.85,18.46,4.5,13.76,16.8,23.79,6.89,15.25,26.96,19.55,25.7,15.71,18.34,20.99,20.53,17.45,18.36,20.66,22.56,34.62,21.73,28.13,29.53,12.78,13.91,12.45,18.53,21.29,18.91,17.78,0,1.2,2.46,-5.01,-7.78,-9.51,-5.03,-6.16,-5.33,-8.46,1.03,-3.35,9.3,4.63,2.29,9.82,8.32,13.02,22.31,17.6,18.11,18.1,16.08,14.44,18.46,21.14,20.08,20.17,22.62,17.02,15.88,13.42,10.19,13.11,12.97,12.7,8.79,13.59,18.09,22.48,18.68,18.42,22.11,21.99,24.19,22.52,23.49,22.49,22.75,21.1,21.64,21.97,22.23,21.64,22.91,26.21,29.2,32.15,22.73,14.82,17.56,18.39,19.89,20.52,21.62,22.13
33,29.702788,-95.334428,17.1,0.0,0.0,0,0,0,43.58,0.43,312,1,1,66,5.74,0,-3.06,-7.2,10.58,1.44,12.0,16.96,12.59,3.49,9.49,10.98,16.23,4.86,24.45,13.08,27.44,22.43,30.8,22.59,38.5,22.43,39.64,33.06,46.22,38.02,40.14,47.35,44.25,42.0,39.23,29.93,34.1,33.51,39.42,31.65,34.39,31.09,43.98,33.29,30.54,38.54,18.54,22.69,14.53,25.12,16.63,25.25,14.12,19.25,23.26,20.75,18.67,21.22,16.9,22.72,31.07,17.81,28.97,29.46,38.78,30.11,38.14,43.66,41.43,34.7,51.91,0,0.27,3.88,13.7,16.78,15.1,12.96,14.69,14.56,14.54,11.2,12.13,17.92,28.38,29.45,29.29,28.26,30.11,28.98,34.66,38.83,41.88,41.75,42.79,44.79,47.02,46.33,46.64,48.27,43.91,43.34,41.63,37.58,39.93,39.21,38.71,35.56,35.58,35.97,44.78,32.56,19.94,21.96,22.67,25.5,21.76,23.69,23.39,24.49,22.84,24.2,23.59,23.49,24.32,23.81,26.72,30.94,35.41,35.2,36.54,40.72,43.1,41.93,44.09,45.34,43.58
34,29.702215000000002,-95.337841,-181.42,-198.55,1.0,0,0,0,-9.82,0.59,313,1,1,66,4.71,0,-7.35,-2.69,-7.09,-8.8,-22.62,-16.59,-23.58,-10.03,-17.72,-15.76,-5.59,-15.69,-24.03,-18.98,-7.32,-12.81,-15.2,-5.55,-10.57,-0.49,-5.9,-17.61,-5.77,10.32,-0.15,-0.04,-4.65,-11.9,-11.66,-14.97,-20.22,-23.97,-28.98,-23.08,-25.85,-24.05,-16.09,-12.38,-11.87,-1.88,-4.23,8.79,3.49,6.69,14.49,12.94,16.44,11.41,17.96,8.97,5.38,4.74,6.1,15.09,-4.79,2.62,-4.52,-10.37,1.21,-8.61,0.4,-4.97,-7.25,-15.12,-19.07,0,-1.1,-1.7,-1.99,-3.44,-8.55,-11.02,-14.45,-12.34,-13.01,-10.79,-14.95,-15.09,-17.31,-12.12,-11.43,-7.88,-6.35,-7.67,-4.18,-3.89,-3.71,-12.26,-2.16,6.29,2.08,1.34,-0.93,-4.93,-8.35,-8.47,-8.56,-19.67,-21.59,-22.62,-20.51,-17.25,-12.85,-11.68,-7.25,-8.14,5.14,8.05,13.21,13.95,15.5,16.7,18.77,17.75,16.24,12.44,10.41,11.09,8.9,6.81,2.21,-2.11,1.87,0.85,0.71,-0.42,0.21,-2.78,-3.6,-6.65,-9.82
35,29.702219,-95.337822,-182.94,-200.0,0.91,0,0,0,7.13,0.59,314,1,1,66,4.69,0,-7.83,-5.16,-7.65,-10.14,3.83,9.37,2.45,16.07,9.59,12.52,21.56,11.55,4.16,7.91,18.65,14.57,12.65,20.94,15.48,27.11,20.56,9.48,21.63,37.59,26.7,26.91,23.5,16.09,14.88,11.35,7.21,3.15,-2.52,3.13,1.7,3.8,10.96,14.68,15.09,24.18,22.96,8.63,4.84,4.73,15.07,14.2,15.92,10.38,18.08,9.29,5.31,4.8,5.41,-11.53,-5.38,1.29,-4.29,-10.07,1.48,-9.26,-1.19,-5.77,-1.62,-0.8,9.16,0,-0.94,-1.62,-1.84,-3.55,4.16,16.02,13.51,16.12,16.41,17.99,14.27,13.95,13.74,16.55,17.38,20.6,21.68,20.37,23.02,22.76,23.45,16.64,25.45,34.32,30.78,30.07,28.0,24.4,19.68,19.78,19.09,8.35,6.65,5.77,7.94,11.31,15.45,17.12,21.53,20.94,15.35,8.9,14.31,15.31,17.04,18.1,20.27,19.13,17.11,13.57,11.58,12.14,9.37,6.28,2.66,-0.74,2.69,1.74,1.49,-0.02,2.56,2.21,4.47,4.37,7.13
36,29.702833000000002,-95.334162,16.77,0.0,0.0,0,0,0,-43.84,0.55,318,1,1,66,4.79,0,19.22,12.08,16.39,18.81,10.04,21.11,11.26,-2.12,9.68,2.0,12.71,-1.26,-16.58,1.88,-5.84,-13.73,-7.16,-13.13,-21.45,-12.28,-18.46,-25.44,-9.84,-23.85,-43.19,-34.17,-43.01,-36.78,-20.26,-26.03,-22.36,-24.38,-22.47,-27.16,-24.88,-24.45,-16.16,-27.93,-24.66,-18.35,-12.43,-11.38,-19.11,-8.11,-16.97,-2.7,-18.65,-16.05,-9.29,-12.66,-13.33,-15.67,-9.71,-24.63,-22.62,-32.52,-28.1,-28.96,-44.7,-43.44,-44.93,-38.41,-33.53,-39.09,-44.82,0,10.15,12.51,9.65,10.09,10.54,14.48,4.36,-4.0,4.13,-5.62,3.72,-2.43,-10.57,-9.82,-15.49,-14.69,-16.42,-17.34,-18.88,-23.81,-23.81,-25.93,-24.94,-35.95,-45.88,-44.86,-46.23,-40.64,-27.05,-27.05,-27.05,-29.53,-28.18,-28.92,-28.98,-31.4,-30.08,-28.26,-22.01,-18.41,-21.62,-18.64,-19.02,-16.37,-23.04,-20.58,-20.55,-18.4,-19.47,-18.91,-17.68,-19.56,-22.23,-22.03,-32.79,-32.77,-33.2,-39.53,-50.24,-47.21,-46.74,-45.1,-45.65,-44.16,-43.84
37,29.702847,-95.33408,16.32,0.0,0.0,0,0,0,-7.86,0.51,320,1,1,66,4.98,0,9.65,21.5,17.59,4.39,12.19,7.31,20.82,8.73,17.88,13.25,19.82,9.85,21.16,15.54,6.34,-0.75,3.84,-4.26,-8.04,1.67,-8.28,-13.61,1.1,-10.63,-5.8,5.18,-7.51,-26.66,-10.16,-14.25,-10.89,-12.47,-10.29,-16.7,-12.06,-12.22,-5.85,-17.3,-12.32,-9.85,-2.08,-1.85,-9.83,5.29,-5.05,5.61,-5.93,-1.77,0.66,-0.44,-4.08,-1.22,0.06,10.88,13.77,3.93,9.95,11.1,-7.02,-6.23,-7.25,-0.66,2.56,-2.12,-6.11,0,10.33,4.13,6.02,5.75,5.41,2.59,6.14,6.88,10.94,6.72,10.88,10.26,10.15,3.27,-6.13,-5.76,-6.91,-7.02,-10.19,-14.83,-14.72,-17.23,-14.86,-15.08,-11.4,-11.45,-11.1,-22.19,-17.45,-16.61,-16.79,-18.84,-17.11,-17.62,-17.62,-20.35,-18.44,-17.53,-13.8,-12.34,-13.32,-10.47,-9.74,-5.87,-11.0,-7.04,-7.89,-6.71,-8.67,-7.7,-7.46,-7.84,-10.12,-3.48,2.72,3.88,4.63,-2.05,-15.38,-11.54,-10.14,-8.83,-9.06,-7.87,-7.86
38,29.702868,-95.333956,15.62,0.0,0.0,0,0,0,-3.39,0.56,323,1,1,66,4.84,0,-10.91,-0.32,7.99,-6.91,-0.67,5.4,3.43,-9.88,3.61,-6.2,1.37,-8.64,3.99,-5.81,-9.49,-18.81,-14.65,-18.23,-24.57,-15.04,-23.16,-35.03,-19.56,-29.08,-20.57,-14.28,-26.1,-19.73,-26.75,-30.42,-31.6,-31.09,-24.75,-35.52,-31.61,-32.31,-26.78,-32.36,-27.76,-24.98,-20.95,-19.68,-24.21,-16.81,-26.04,-35.62,-32.04,-23.24,-16.65,-19.66,-18.09,-11.66,-14.74,-6.52,-3.08,-10.08,-4.85,-8.22,4.24,2.52,1.68,7.25,-1.42,-7.54,-13.6,0,3.52,0.38,-0.83,3.54,6.49,2.16,6.38,6.61,4.8,-2.65,4.69,-0.11,-1.24,-5.59,-11.04,-10.87,-14.1,-14.08,-15.38,-17.56,-18.36,-24.51,-20.38,-14.88,-18.48,-17.93,-17.79,-21.22,-24.76,-22.89,-23.85,-27.38,-25.97,-26.45,-26.4,-28.92,-26.81,-25.25,-22.32,-20.31,-19.66,-17.42,-18.16,-17.4,-25.57,-25.06,-25.25,-16.09,-16.65,-14.73,-12.98,-11.77,-7.66,-6.22,-3.73,-3.3,-2.58,-1.07,4.62,7.84,6.66,4.77,4.07,-1.31,-3.39
39,29.703084000000004,-95.332676,16.36,0.0,0.0,0,0,0,-33.66,0.42,351,1,1,66,5.8,0,-6.34,-13.11,-17.19,-27.69,-15.85,-17.0,-22.19,-30.38,-16.91,-28.17,-15.31,-30.89,-22.9,-37.33,-43.24,-49.59,-42.39,-52.24,-61.15,-49.6,-62.19,-64.21,-70.56,-83.04,-74.06,-61.31,-73.03,-61.94,-73.75,-84.09,-83.28,-89.28,-98.61,-86.73,-76.12,-82.87,-74.18,-80.63,-86.74,-101.76,-98.69,-98.99,-105.81,-93.7,-79.26,-69.82,-78.38,-73.45,-74.02,-71.33,-77.85,-72.57,-71.28,-65.76,-59.12,-65.65,-59.68,-59.74,-49.31,-45.04,-46.98,-44.49,-35.44,-39.75,-47.55,0,-2.68,-6.05,-9.64,-11.47,-12.69,-15.24,-13.38,-15.71,-20.72,-22.76,-21.23,-25.13,-27.98,-29.8,-31.93,-37.87,-42.89,-49.14,-51.68,-55.91,-59.47,-63.79,-63.78,-63.5,-65.38,-63.35,-61.33,-63.71,-68.33,-72.0,-79.63,-82.58,-80.29,-80.27,-76.55,-73.38,-73.15,-78.16,-81.38,-86.28,-90.95,-92.21,-88.29,-82.25,-78.42,-71.86,-67.92,-66.33,-68.04,-66.87,-66.59,-64.96,-62.32,-60.03,-57.28,-55.27,-51.92,-48.97,-44.9,-42.24,-36.98,-35.04,-35.8,-34.84,-33.66
40,29.703313,-95.331316,16.52,0.0,0.0,0,0,0,-2.38,0.51,381,1,1,66,5.01,0,-0.84,-7.47,-12.83,-26.39,-15.38,-10.3,-13.24,-23.34,-12.54,-21.68,-19.19,-3.04,-0.11,-9.63,-14.57,-21.61,-17.02,-20.55,-30.59,-42.97,-28.51,-36.82,-42.4,-28.74,-19.9,-9.76,-19.32,-15.4,-20.35,-23.94,-21.18,-22.26,-23.55,-25.69,-19.47,-22.74,-17.12,-23.59,-28.58,-22.65,-21.93,-17.45,-27.43,-16.06,-24.62,-12.55,-24.15,-17.88,-18.55,-18.35,-21.01,-20.7,-14.83,-12.12,1.2,-7.22,-2.01,-1.33,-17.35,-16.48,-15.27,-7.55,-3.5,-2.0,-12.25,0,-2.52,-6.4,-9.9,-11.48,-12.04,-14.06,-11.59,-12.71,-14.29,-12.56,-7.88,-7.11,-5.52,-6.52,-9.14,-13.31,-17.75,-22.86,-24.27,-28.09,-32.36,-31.93,-27.95,-24.1,-20.71,-15.01,-13.18,-14.36,-16.87,-15.46,-17.39,-18.81,-17.22,-17.59,-18.28,-18.72,-19.06,-19.58,-19.46,-19.47,-19.88,-17.24,-18.21,-16.07,-17.7,-15.7,-16.19,-14.94,-16.73,-16.04,-15.58,-14.32,-10.21,-7.6,-3.7,-1.29,-2.28,-5.69,-6.95,-8.44,-8.47,-5.38,-4.78,-3.07,-2.38
41,29.703903999999998,-95.32779599999999,216.42,200.0,1.64,0,0,0,21.89,0.47,382,1,1,66,5.27,0,5.34,15.29,1.71,6.03,-5.94,-5.76,-4.84,-11.96,-9.43,-1.08,-25.21,-13.4,-14.15,-10.59,-5.88,-14.35,-2.34,2.45,-8.84,-25.09,-10.79,-13.76,-17.39,-4.55,-7.24,-15.54,-0.18,-14.42,-26.56,-9.62,-20.82,-16.97,-14.25,-26.28,-15.62,-20.67,-16.39,-9.12,-8.71,-9.31,1.84,-7.13,7.31,3.73,6.5,3.44,2.66,14.61,11.99,21.76,16.95,19.35,22.37,27.41,37.23,38.21,29.14,36.33,19.96,31.66,23.71,37.14,28.27,28.9,24.96,0,-1.85,-0.83,0.34,-8.5,-8.48,-12.49,-13.2,-11.97,-11.52,-17.79,-19.41,-19.52,-18.19,-17.86,-15.42,-11.62,-11.44,-4.09,-8.9,-19.09,-19.76,-19.72,-16.4,-17.79,-14.06,-13.94,-13.21,-19.0,-28.76,-22.52,-22.96,-22.51,-23.18,-23.22,-22.6,-21.61,-19.31,-17.15,-15.02,-12.65,-10.86,-5.83,-2.45,-1.57,-1.1,-0.84,1.43,4.74,10.01,11.1,12.76,15.25,13.74,12.82,25.9,27.78,29.25,27.29,23.38,26.05,22.55,24.46,22.19,23.6,21.89
42,29.703364,-95.331014,15.72,0.0,0.0,0,0,0,18.08,0.45,388,1,1,66,5.63,0,6.89,-3.19,-0.76,0.49,6.49,-12.3,-8.72,-12.99,2.79,-7.5,-6.99,5.41,13.24,4.96,-7.41,0.69,-5.55,-1.43,-5.17,-19.65,-4.24,-16.48,-1.09,-14.62,-6.52,-3.25,3.86,-8.03,0.66,-12.59,1.43,13.95,3.24,16.92,0.05,10.6,16.69,10.63,21.57,22.3,26.13,22.34,13.16,19.46,10.7,27.12,21.27,23.2,24.34,21.61,14.78,16.95,3.45,6.04,20.09,12.49,8.94,6.47,17.78,18.3,15.83,24.74,19.93,10.06,29.51,0,-0.94,-0.42,0.85,-2.3,-2.9,-12.36,-13.29,-10.37,-8.08,-4.13,-2.85,1.79,-0.03,3.14,-5.06,-2.99,-4.95,-4.36,-5.98,-7.84,-7.59,-15.46,-8.68,-7.88,-3.11,-6.07,-3.29,-2.13,-0.11,-6.46,1.58,13.38,-0.3,8.64,8.36,10.57,10.14,16.72,21.27,23.17,21.85,21.42,18.83,19.25,17.67,21.66,23.51,22.66,20.63,19.47,19.59,13.57,13.47,10.35,7.52,7.84,12.0,12.0,14.57,18.85,18.63,17.55,19.09,22.76,18.08
43,29.703915000000002,-95.327743,14.01,0.0,0.0,0,0,0,37.42,0.58,461,1,1,66,4.69,0,-1.65,-9.94,7.82,21.87,8.71,13.33,4.38,5.18,16.91,4.01,10.47,25.56,12.08,23.86,17.78,10.8,19.27,11.87,3.62,14.52,5.54,-0.91,12.55,-2.94,6.0,19.13,8.17,11.19,6.58,-4.28,-1.95,-1.55,-1.97,0.96,-1.85,-2.84,-6.51,-0.57,-4.27,4.74,4.54,13.12,5.75,11.22,3.54,18.61,3.91,8.89,6.81,7.3,4.34,5.6,8.76,16.13,18.71,34.7,22.06,31.54,30.37,30.11,32.27,36.2,30.32,36.29,37.89,0,4.41,0.93,6.64,14.45,9.65,8.42,11.17,9.59,9.48,8.52,15.69,29.56,20.4,20.24,18.72,18.6,15.81,15.67,13.87,6.92,6.83,-0.56,5.61,-0.62,12.45,12.61,11.44,15.16,11.04,6.81,2.0,0.63,1.88,1.65,-0.21,-0.38,-1.23,-1.08,0.98,2.39,7.35,10.23,9.05,13.14,8.3,10.11,8.43,9.66,8.27,8.62,8.45,9.17,11.09,11.7,18.49,24.88,30.43,32.19,32.04,33.98,34.14,35.33,36.78,37.4,37.42
44,29.703923,-95.327697,14.06,0.0,0.0,0,0,0,-89.47,0.41,462,1,1,66,5.51,0,-4.84,-15.26,-3.74,-11.48,2.68,7.49,2.62,-6.07,-0.17,-3.27,4.31,-5.79,6.0,-7.15,-5.82,4.91,12.18,6.88,-2.06,-19.58,-26.49,-35.23,-21.49,-34.83,-30.47,-41.49,-53.21,-44.54,-52.33,-61.63,-58.12,-57.04,-55.82,-59.47,-59.97,-61.93,-54.13,-62.4,-63.7,-79.76,-83.11,-76.38,-86.78,-76.53,-82.36,-96.78,-85.34,-83.82,-74.35,-72.3,-80.85,-87.46,-79.7,-71.82,-68.88,-57.29,-67.14,-70.96,-86.02,-85.69,-83.71,-79.48,-91.78,-99.51,-99.55,0,0.74,-0.03,0.08,2.86,7.03,6.64,8.61,7.56,7.12,5.13,7.58,6.37,6.03,5.63,9.4,9.5,10.27,8.08,1.78,-7.57,-13.14,-19.63,-22.45,-25.35,-29.06,-33.37,-36.71,-43.32,-46.87,-45.46,-48.02,-49.8,-48.77,-49.59,-50.9,-52.64,-53.26,-57.09,-61.38,-65.77,-70.28,-72.71,-73.81,-76.28,-78.36,-77.69,-77.24,-75.23,-72.15,-72.57,-71.9,-71.41,-70.53,-65.97,-61.73,-60.28,-63.07,-66.29,-71.24,-74.09,-77.85,-80.52,-83.54,-85.39,-89.47
45,29.704099,-95.326655,14.2,0.0,0.0,0,0,0,18.85,0.57,485,1,1,66,4.83,0,0.75,-8.89,-19.23,-32.72,-21.23,-15.87,-16.53,-26.68,-16.24,-19.85,-13.57,3.61,-9.62,-2.55,-7.42,-8.17,-6.22,-9.97,1.32,-13.02,-22.2,-26.56,-37.81,-25.41,-17.8,-30.87,-16.89,-24.96,-19.05,-28.13,-24.39,-28.62,-23.42,-28.84,-30.13,-27.06,-20.57,-30.22,-23.31,-14.09,-16.59,-6.49,-15.07,-8.38,-18.7,-5.87,-19.02,-14.53,-12.92,-12.93,-18.23,-15.31,-12.61,-10.47,-2.02,-11.08,-5.13,-2.29,6.77,7.51,7.92,13.49,21.02,13.42,11.67,0,-4.13,-8.97,-13.64,-16.66,-17.59,-19.0,-15.99,-15.58,-14.93,-11.2,-7.76,-4.83,-2.18,-1.61,-3.4,-3.55,-3.02,-3.58,-6.41,-10.34,-15.81,-21.09,-22.69,-24.32,-22.5,-19.63,-18.2,-20.64,-19.57,-23.13,-23.12,-25.43,-25.13,-25.73,-22.63,-24.41,-23.08,-19.75,-17.7,-14.83,-11.43,-8.31,-9.81,-7.41,-10.2,-10.01,-10.91,-9.75,-12.33,-11.58,-11.35,-10.88,-8.5,-7.22,-5.02,-3.25,0.25,2.29,6.44,9.78,14.84,16.2,16.78,18.1,18.85
46,29.704106,-95.32661,14.17,0.0,0.0,0,0,0,-27.16,0.51,486,1,1,66,5.35,0,-0.06,-7.1,-18.26,-31.45,-18.08,-12.02,-14.15,-24.14,-12.52,-16.03,-8.46,6.98,-7.54,3.37,-5.26,-9.05,-9.18,-9.66,1.51,-14.81,-23.26,-27.2,-37.82,-25.46,-45.01,-30.73,-43.17,-33.37,-44.51,-53.37,-49.51,-50.34,-49.11,-52.56,-52.7,-50.59,-46.67,-55.1,-51.72,-42.39,-46.93,-36.71,-43.69,-36.85,-45.73,-32.78,-46.45,-44.68,-42.02,-39.13,-43.72,-41.29,-39.76,-30.55,-27.13,-33.97,-32.12,-27.19,-19.3,-15.0,-13.79,-14.55,-26.18,-26.15,-38.64,0,-3.97,-8.65,-12.69,-14.78,-15.59,-16.68,-13.19,-12.65,-11.74,-7.82,-4.46,-1.09,1.23,0.59,-2.47,-2.97,-3.59,-4.93,-7.8,-11.27,-16.8,-22.13,-23.27,-24.66,-27.96,-26.77,-30.42,-38.02,-42.0,-41.65,-45.1,-47.06,-46.23,-46.5,-47.27,-48.9,-48.5,-46.32,-45.63,-43.59,-40.94,-37.83,-39.07,-35.98,-38.22,-38.33,-39.36,-38.03,-40.33,-39.29,-38.46,-36.18,-33.59,-31.79,-29.79,-27.56,-25.26,-22.7,-18.32,-15.19,-14.59,-15.94,-20.91,-23.51,-27.16
47,29.704129,-95.326476,14.07,0.0,0.0,0,0,0,-7.18,0.51,489,1,1,66,5.08,0,-3.86,-10.39,-20.22,-32.65,-41.89,-38.51,-41.7,-47.36,-39.84,-40.48,-36.98,-21.41,-34.77,-23.07,-29.92,-35.75,-25.61,-37.6,-45.09,-35.62,-43.1,-49.28,-36.22,-24.37,-16.9,-3.59,-15.39,-4.15,-16.65,-27.84,-20.63,-22.85,-21.83,-24.02,-22.39,-22.51,-11.56,-21.08,-16.9,-14.3,-10.74,-6.65,-16.08,-4.1,-11.7,-6.66,-13.35,-7.59,-6.6,-9.7,-16.03,-14.3,-10.77,-5.42,0.18,-7.56,-4.46,-2.31,-18.58,-19.08,-15.02,-10.18,-4.2,-11.05,-22.86,0,-3.87,-8.34,-17.14,-23.76,-29.43,-34.77,-36.51,-36.09,-35.59,-31.84,-29.29,-25.74,-23.46,-23.73,-24.4,-25.04,-29.69,-30.27,-31.76,-36.36,-35.98,-31.78,-28.68,-20.67,-14.01,-7.29,-5.59,-8.15,-11.79,-11.72,-15.55,-17.38,-15.59,-16.03,-15.05,-15.33,-13.67,-11.93,-9.63,-8.59,-7.22,-4.53,-4.59,-3.51,-5.14,-3.35,-3.85,-3.44,-5.42,-5.61,-6.4,-6.18,-4.01,-2.47,-0.33,1.07,-1.51,-5.22,-6.37,-7.9,-7.88,-6.35,-7.35,-6.84,-7.18
48,29.704276,-95.325602,15.01,0.0,0.0,0,0,0,38.39,0.35,508,1,1,66,6.31,0,4.99,-8.18,8.57,-3.68,7.64,6.77,2.39,0.1,-3.67,-7.94,-6.19,-19.39,-10.66,-4.46,8.45,-2.26,-2.95,7.26,4.11,15.22,6.07,-9.59,-4.58,-19.01,-4.76,-1.83,8.38,-3.87,8.85,18.83,6.05,4.72,3.18,-0.27,-2.05,-10.19,0.68,8.36,13.05,19.45,6.91,-7.69,4.63,10.21,10.05,17.8,5.32,18.51,21.31,17.99,31.77,27.27,16.5,30.03,28.07,42.59,32.12,44.91,31.61,37.59,38.41,41.65,45.62,40.34,32.71,0,3.03,0.06,3.29,5.17,2.62,0.41,0.34,-3.05,-5.28,-5.6,-9.3,-9.24,-8.39,-3.25,-6.98,-2.66,0.26,-3.37,0.82,4.49,-7.32,-12.55,-7.05,-7.29,-3.24,-2.13,-2.34,1.84,5.22,8.59,6.8,2.62,-0.26,-3.95,-2.4,-1.72,3.48,10.45,2.88,7.64,-1.83,1.01,4.78,9.2,6.09,9.63,14.28,16.1,18.86,19.94,19.23,25.37,26.55,26.41,31.16,31.46,32.35,35.14,34.47,36.39,36.7,38.23,37.58,38.26,38.39
49,29.704308,-95.325413,15.46,0.0,0.0,0,0,0,-10.25,0.49,512,1,1,66,5.36,0,-0.41,-6.55,10.43,25.75,10.29,15.04,15.6,29.08,12.35,16.01,18.73,33.31,18.06,27.53,21.92,20.55,25.0,15.15,6.5,15.29,8.71,2.91,-4.57,6.52,-15.61,-3.74,-12.68,-7.34,-16.9,1.07,-21.24,-24.34,-21.93,-26.43,-27.68,-23.05,-17.47,-25.74,-23.27,-15.66,-14.81,-3.96,-16.86,-8.48,-15.51,-2.05,-15.66,-5.85,-7.77,-8.91,-11.87,-12.37,-10.42,-4.82,0.75,-8.63,-3.29,0.29,-18.11,-18.71,-17.24,-13.63,-3.46,-12.79,-18.99,0,2.12,1.68,5.85,15.9,14.94,17.46,14.94,17.2,18.67,13.61,18.05,23.24,25.74,25.46,24.75,24.56,23.6,21.53,14.76,11.33,6.32,6.6,8.72,3.94,-8.62,-9.0,-9.49,-4.38,-13.36,-8.11,-18.14,-22.73,-21.86,-22.69,-21.59,-23.32,-22.06,-19.53,-16.1,-21.44,-15.54,-10.85,-12.19,-5.34,-11.95,-6.99,-6.57,-5.37,-7.82,-7.32,-8.4,-8.07,-7.18,-6.28,-3.16,-0.93,0.13,-8.8,-17.62,-14.94,-14.34,-12.5,-12.9,-11.67,-10.25
50,29.704316,-95.325365,15.6,0.0,0.0,0,0,0,67.21,0.52,513,1,1,66,5.33,0,3.39,-11.09,6.12,-1.88,11.55,13.4,13.62,1.66,11.74,14.94,17.52,4.95,16.23,24.56,19.09,19.8,23.83,15.51,7.69,14.71,8.96,3.67,-6.4,6.04,12.04,-2.32,14.47,23.33,37.76,29.86,34.2,30.1,29.78,27.75,29.4,31.24,39.62,29.82,31.76,39.44,40.13,49.0,38.82,48.97,41.16,52.26,38.5,43.21,46.29,46.54,36.32,39.62,42.99,47.68,55.23,45.32,50.52,59.19,63.27,60.47,64.53,68.69,78.26,70.03,65.39,0,0.83,-0.81,2.45,6.89,6.87,7.06,8.0,9.36,10.69,6.28,10.7,15.3,17.23,17.1,17.01,16.88,15.03,14.33,9.91,6.24,4.45,3.11,3.72,-0.96,11.37,1.81,10.3,22.14,29.18,29.54,29.98,26.62,27.62,26.56,26.37,25.66,27.26,29.38,33.64,28.65,34.99,39.22,38.68,43.81,38.23,40.49,39.84,41.61,38.66,38.93,38.62,38.8,37.16,40.52,44.21,47.84,51.81,56.43,57.03,59.45,60.71,63.35,64.21,65.69,67.21
